id,n_authors,len_char_title,len_word_title,len_char_abstract,len_word_abstract,n_keywords,ref_len,ref_latest,num_recent_refs,contains_ml_keyword,avg_sent_len,abs_glove_avg,contains_sota,avg_ref_length,num_sections,contains_appendix,fig_tab_eqn_count,contains_table,contains_figure,contains_equation,iclr_references,label,ref_latest_depth
2019_SyG4RiR5Ym,5,69,7,970,137,6,33,2018,28,0,27.333333333333332,0.05609804019331932,0,51,14,1,16,1,1,1,0,Reject,2
2017_BJuysoFeg,5,62,7,1263,183,0,40,2016,30,1,24.22222222222222,0.0620969757437706,1,37,16,0,13,1,1,0,0,Reject,2
2019_B1fPYj0qt7,3,81,9,893,128,3,15,2018,11,1,32.4,0.08791042119264603,0,74,11,0,9,1,1,1,0,Reject,2
2018_HJBhEMbRb,3,73,10,1200,171,3,32,2017,21,1,27.428571428571427,0.06827412545681,0,29,21,1,13,0,1,1,0,Reject,2
2019_Hke8Do0cF7,6,34,5,893,135,3,36,2018,19,0,32.8,0.057695869356393814,0,48,11,1,11,1,1,1,0,Reject,2
2020_B1lKDlHtwS,4,72,10,971,133,0,27,2019,15,1,21.0,0.05922018364071846,0,41,17,1,19,0,1,1,0,Reject,2
2020_SJxUjlBtwB,4,83,10,1361,182,4,38,2019,26,1,32.857142857142854,0.0729401484131813,0,89,29,1,6,1,1,0,1,Accept,2
2020_BkgGJlBFPS,2,78,8,1127,168,4,46,2019,29,1,23.875,0.05377281829714775,0,613,13,0,9,1,1,0,7,Reject,2
2019_HyMRUiC9YX,3,67,8,1088,156,4,14,2018,14,1,22.875,0.05430532619357109,1,58,19,1,15,1,1,0,3,Reject,2
2020_rked_6NFwH,6,62,9,1734,270,6,29,2019,23,1,25.333333333333332,0.0763724222779274,0,49,29,1,31,1,1,1,2,Reject,2
2018_H1uP7ebAW,6,73,10,1304,183,3,33,2017,25,1,34.166666666666664,0.06332987546920776,1,225,21,0,6,1,1,0,1,Reject,2
2019_SkgiX2Aqtm,3,30,4,554,77,4,14,2018,12,1,17.8,0.05942779406905174,0,180,20,0,19,1,1,1,2,Reject,2
2020_BkxXe0Etwr,5,34,5,1864,267,4,52,2019,35,1,30.333333333333332,0.07864152640104294,1,38,13,1,22,1,1,1,1,Accept,2
2020_B1elqkrKPH,3,73,8,1148,151,4,26,2018,16,1,28.0,0.05261573940515518,0,34,9,1,9,1,1,1,1,Reject,3
2020_Hkxbz1HKvr,2,63,9,857,124,2,33,2019,32,1,23.5,0.04369325935840607,0,49,16,1,14,1,1,0,0,Reject,2
2020_B1lC62EKwr,4,62,8,1196,165,3,15,2018,10,1,31.833333333333332,0.0592983141541481,0,18,22,1,36,0,1,1,1,Reject,3
2017_Sk36NgFeg,3,65,11,1300,204,3,31,2016,12,1,28.5,0.061750706285238266,0,54,12,0,11,0,1,0,0,Reject,2
2020_SklKcRNYDH,5,49,6,855,112,2,28,2020,24,0,24.0,0.06697949022054672,1,35,21,1,13,1,1,0,0,Accept,1
2019_SyxaYsAqY7,4,58,6,890,138,0,29,2018,28,0,19.25,0.030195290222764015,0,33,22,1,12,1,1,1,0,Reject,2
2020_B1x9ITVYDr,2,102,14,873,114,4,38,2019,27,1,29.2,0.04956287890672684,0,407,15,1,16,1,1,1,2,Reject,2
2019_rkxfjjA5Km,2,71,9,910,136,3,15,2018,12,1,29.6,0.057721927762031555,0,349,12,1,7,1,1,0,1,Reject,2
2020_H1lxVyStPH,4,90,10,1069,154,0,57,2020,40,0,24.285714285714285,0.05095870792865753,1,29,15,1,15,1,1,1,0,Accept,1
2020_BJevihVtwB,5,49,6,1245,196,4,22,2019,13,1,27.5,0.06406493484973907,0,39,13,1,17,1,1,0,0,Reject,2
2020_SJxZnR4YvB,4,77,9,932,135,3,23,2019,10,0,27.0,0.0671636164188385,0,39,26,1,3,1,0,1,0,Accept,2
2018_HJtEm4p6Z,8,73,10,651,97,3,28,2017,22,1,25.0,0.05929720029234886,1,27,16,1,21,1,1,0,3,Accept,2
2020_SkgODpVFDr,2,72,8,1111,176,5,27,2019,18,1,25.5,0.07022282481193542,0,26,16,1,25,1,1,0,2,Reject,2
2017_r1G4z8cge,4,19,2,1125,167,2,42,2016,28,1,36.8,0.06859121471643448,0,59,20,1,18,1,1,1,0,Accept,2
2019_SygInj05Fm,4,72,8,1909,266,15,45,2065,32,1,24.692307692307693,0.07122179865837097,0,74,23,1,32,1,1,0,1,Reject,-45
2019_ryxhB3CcK7,5,80,8,855,132,6,51,2018,42,1,30.4,0.051977839320898056,0,40,7,1,16,1,1,1,5,Reject,2
2020_rJeINp4KwH,3,67,7,1123,171,3,39,2019,38,1,40.0,0.0423944890499115,1,178,17,1,23,1,1,0,6,Accept,2
2020_Syx33erYwH,4,66,6,1064,142,3,28,2019,15,1,46.25,0.05150251463055611,1,301,19,1,18,1,1,1,0,Reject,2
2018_r1HhRfWRZ,10,25,3,1358,214,4,60,2018,42,0,29.0,0.0675700306892395,0,136,23,1,18,1,1,0,1,Accept,1
2020_S1et1lrtwr,4,53,5,1596,219,2,50,2019,38,0,29.0,0.06441479176282883,0,133,15,1,13,0,1,1,4,Reject,2
2020_Ske6qJSKPH,5,81,13,685,97,4,40,2019,28,1,14.375,0.04924321547150612,0,51,10,1,26,1,1,1,1,Reject,2
2019_SkeUG30cFQ,4,68,10,822,127,3,32,2018,26,0,28.4,0.04787908494472504,0,205,13,0,7,1,1,1,2,Reject,2
2019_HyxlHsActm,3,51,6,985,143,2,39,2018,26,1,31.2,0.06922473758459091,0,4,21,1,10,0,1,1,0,Reject,2
2020_SJeoE0VKDS,3,73,9,781,118,2,39,2019,30,1,27.4,0.07169672846794128,0,78,20,1,11,1,1,1,0,Reject,2
2020_HyxJhCEFDS,2,54,7,1884,270,2,39,2019,33,0,23.071428571428573,0.05539537966251373,1,47,13,0,22,1,1,0,5,Accept,2
2020_Byxl-04KvH,3,40,5,1871,277,1,41,2018,34,1,26.583333333333332,0.056181926280260086,0,284,17,1,36,1,1,1,1,Reject,3
2018_B1ydPgTpW,1,84,12,1010,165,5,37,2016,17,1,26.142857142857142,0.04886431619524956,0,0,17,0,13,1,1,0,0,Reject,3
2020_Syeu8CNYvS,6,68,14,1198,174,5,3,2019,2,1,29.285714285714285,0.06823556870222092,1,1156,1,1,22,1,1,0,0,Reject,2
2019_HJlQfnCqKX,4,76,10,1377,215,4,31,2019,23,1,26.666666666666668,0.04731693118810654,0,47,28,1,19,1,1,1,0,Accept,1
2020_B1gd7REFDB,4,65,7,978,138,4,20,2018,10,1,34.2,0.06449298560619354,1,69,19,0,12,1,1,1,0,Reject,3
2020_Sklyn6EYvH,3,85,8,1244,164,3,23,2018,23,0,25.5,0.06880568712949753,1,231,23,1,25,1,1,1,1,Reject,3
2020_SJlVn6NKPB,3,82,11,1268,177,5,27,2019,23,1,29.285714285714285,0.08265300840139389,0,29,11,1,16,1,1,0,2,Reject,2
2020_BJlgt2EYwr,6,78,9,1337,188,3,39,2019,31,1,26.625,0.0543644092977047,0,28,17,1,17,1,1,1,3,Reject,2
2019_S1g9N2A5FX,5,32,3,930,141,2,36,2018,26,1,22.714285714285715,0.05101073905825615,1,48,11,1,17,1,1,1,4,Reject,2
2019_SJg7IsC5KQ,3,56,8,858,122,5,20,2018,14,0,27.8,0.050317198038101196,0,27,24,1,18,0,1,1,0,Reject,2
2019_SkVRTj0cYQ,3,69,9,1082,155,5,16,2018,14,0,21.875,0.04043176770210266,0,419,10,0,9,1,1,0,3,Reject,2
2020_SygfNCEYDH,3,69,7,1176,169,0,31,2018,28,0,23.625,0.06370557099580765,0,32,18,1,22,1,1,1,0,Reject,3
2018_SyProzZAW,2,61,9,702,112,5,30,2017,21,1,30.75,0.08517284691333771,0,239,14,1,9,0,1,1,1,Accept,2
2019_Ske25sC9FQ,3,46,6,1739,244,8,20,2018,20,1,20.823529411764707,0.0569877102971077,0,234,9,1,13,1,1,0,5,Reject,2
2020_ryg8WJSKPr,5,53,8,853,118,4,29,2018,16,0,24.0,0.056633807718753815,0,41,25,1,28,1,1,1,0,Reject,3
2020_rkxZCJrtwS,7,56,7,1325,195,3,30,2019,24,0,28.625,0.06940044462680817,0,45,13,1,18,1,1,1,0,Reject,2
2019_rJ4km2R5t7,6,85,12,951,146,3,49,2019,35,0,27.833333333333332,0.049089040607213974,0,29,28,1,9,1,1,0,5,Accept,1
2020_S1x2PCNKDB,9,44,4,954,130,4,45,2019,35,1,39.0,0.06000685319304466,0,59,25,0,29,1,1,0,3,Reject,2
2018_H1bM1fZCW,4,87,12,1381,198,3,26,2017,21,1,31.571428571428573,0.07382136583328247,0,352,12,1,11,1,1,1,0,Reject,2
2020_HyxY6JHKwr,2,63,10,831,135,2,34,2019,31,1,24.333333333333332,0.060073886066675186,0,34,18,1,12,0,1,1,9,Accept,2
2019_rkgZ3oR9FX,5,53,9,1440,211,5,45,2018,36,0,30.25,0.0639694482088089,0,51,22,1,26,1,1,1,0,Reject,2
2018_SyJS-OgR-,5,57,7,844,124,2,29,2017,26,1,23.666666666666668,0.04048335552215576,0,49,19,1,24,1,1,1,1,Accept,2
2020_Sklf1yrYDr,3,82,11,1484,211,2,57,2019,40,1,31.375,0.05314883217215538,0,31,22,1,37,1,1,1,2,Accept,2
2020_Hyes70EYDB,6,58,6,769,106,4,35,2019,32,1,30.75,0.04072222113609314,1,58,11,1,21,1,1,0,4,Reject,2
2018_rkr1UDeC-,6,75,9,1526,235,4,17,2017,17,1,29.22222222222222,0.061755985021591187,0,95,15,0,11,1,1,0,3,Accept,2
2019_HklJV3A9Ym,2,100,13,920,132,3,27,2018,14,1,31.8,0.0682569295167923,0,669,8,0,7,0,1,1,1,Reject,2
2020_ryxnJlSKvr,2,51,8,810,120,3,31,2019,28,1,21.0,0.055905528366565704,1,41,15,1,10,1,1,0,3,Reject,2
2019_BklpOo09tQ,3,63,8,1599,221,5,20,2018,18,1,23.454545454545453,0.04505976662039757,1,191,19,1,23,1,1,1,1,Reject,2
2019_Skl3M20qYQ,2,40,3,1086,160,2,25,2018,21,0,26.285714285714285,0.05734580382704735,1,225,15,1,9,0,1,1,1,Reject,2
2017_S1jmAotxg,2,39,3,511,64,3,34,2016,23,1,20.75,0.060367535799741745,0,56,19,1,13,1,1,1,4,Accept,2
2018_rk49Mg-CW,5,39,4,1346,190,4,42,2017,39,0,22.7,0.0655307024717331,0,254,12,0,27,1,1,1,5,Accept,2
2017_SJRpRfKxx,3,69,8,1361,208,3,55,2016,43,1,26.555555555555557,0.05197158455848694,1,73,13,1,34,1,1,1,4,Accept,2
2019_r1fE3sAcYQ,7,33,3,803,112,5,33,2018,23,0,33.0,0.06227979063987732,0,26,15,1,33,1,1,1,6,Reject,2
2018_rJ7RBNe0-,3,63,9,1165,172,0,36,2017,32,1,29.857142857142858,0.043601006269454956,1,35,11,0,18,1,1,1,4,Reject,2
2017_Bk8BvDqex,6,55,5,1950,288,3,12,2016,9,1,39.111111111111114,0.06122452765703201,0,34,25,1,28,1,1,1,0,Accept,2
2019_ryxaSsActQ,3,56,8,944,137,0,25,2018,16,0,31.8,0.056747645139694214,0,27,16,0,18,1,1,1,3,Reject,2
2019_S1xcx3C5FX,4,61,8,1322,199,3,30,2019,20,1,30.857142857142858,0.048868969082832336,0,32,15,1,11,0,1,1,1,Accept,1
2020_Sklgs0NFvr,3,84,10,1207,174,5,34,2019,26,1,25.125,0.04094822332262993,0,38,7,0,7,1,0,0,1,Accept,2
2020_H1gdAC4KDB,7,69,8,1302,194,2,39,2019,31,0,29.857142857142858,0.06870859861373901,0,50,15,1,12,1,0,1,2,Reject,2
2020_BJxkOlSYDH,5,53,7,1571,215,4,58,2020,52,1,35.714285714285715,0.07213865965604782,0,53,19,1,35,1,1,0,7,Accept,1
2019_HJePRoAct7,2,11,2,1390,208,4,29,2018,26,1,22.09090909090909,0.0645047053694725,0,38,18,0,11,1,1,1,4,Reject,2
2020_B1eyO1BFPr,4,43,7,783,118,0,77,2019,65,1,24.5,0.05733566731214523,1,60,57,1,102,1,1,1,10,Accept,2
2019_SkEqro0ctQ,3,59,6,1288,185,3,42,2018,35,1,26.375,0.059200044721364975,0,46,31,0,8,1,1,1,1,Accept,2
2020_SJeFNlHtPS,4,55,6,1397,217,8,68,2019,54,1,27.77777777777778,0.06409117579460144,0,35,31,1,20,1,1,0,1,Reject,2
2019_HJgkx2Aqt7,3,20,3,957,143,4,25,2018,20,1,32.6,0.07644492387771606,0,33,18,1,30,1,1,1,1,Accept,2
2018_ryZ3KCy0W,2,43,6,831,123,0,19,2017,12,1,16.444444444444443,0.057421088218688965,1,22,25,0,5,1,1,0,0,Reject,2
2017_Bygq-H9eg,3,68,10,970,145,3,12,2016,11,1,29.333333333333332,0.05812729895114899,1,23,13,0,12,0,1,0,0,Reject,2
2020_BylB4kBtwB,8,71,10,1390,197,2,53,2019,37,1,26.22222222222222,0.0656711682677269,0,278,18,1,51,1,1,1,1,Reject,2
2020_SkgS2lBFPS,3,66,8,1398,204,5,48,2019,44,1,29.125,0.06047659367322922,1,43,17,1,18,1,1,1,2,Reject,2
2018_BJDEbngCZ,4,78,11,1128,164,5,46,2017,20,0,48.75,0.07096901535987854,0,52,29,0,23,0,0,1,0,Reject,2
2020_BJx3_0VKPB,1,87,13,896,132,3,9,2019,9,1,29.0,0.05022425577044487,0,73,11,0,3,1,1,0,1,Reject,2
2020_rylDzTEKwr,5,67,6,1357,205,4,24,2019,17,1,35.857142857142854,0.07778511196374893,1,40,16,1,10,1,1,1,2,Reject,2
2019_ByeNFoRcK7,2,58,8,1194,164,4,37,2018,35,1,32.333333333333336,0.051513198763132095,0,36,23,1,19,1,1,0,11,Reject,2
2018_S1J2ZyZ0Z,3,52,6,859,128,3,47,2017,43,1,23.333333333333332,0.0427643358707428,1,66,17,1,20,1,1,1,1,Accept,2
2020_rJx4p3NYDB,5,98,13,724,119,0,24,2019,12,0,22.0,0.058536652475595474,1,28,21,1,8,0,1,1,0,Accept,2
2018_SJJQVZW0b,3,85,9,1149,170,6,29,2017,26,1,21.0,0.049423228949308395,0,60,20,1,24,1,1,0,5,Accept,2
2019_S1MAriC5F7,7,40,4,1087,159,2,21,2018,16,1,38.2,0.04528467729687691,1,31,13,1,18,1,1,0,3,Reject,2
2020_HylAoJSKvH,5,62,8,1006,142,4,46,2020,26,1,13.0,0.06459259241819382,1,713,1,1,3,1,0,0,0,Accept,1
2020_BJevJCVYvB,3,49,7,1573,241,4,51,2019,43,1,25.5,0.07612300664186478,1,157,46,1,10,1,1,1,9,Reject,2
2019_BkxgbhCqtQ,3,43,4,640,82,7,33,2017,24,0,20.6,0.08513043075799942,0,327,11,1,23,1,1,1,0,Reject,3
2018_HypkN9yRW,3,60,8,1256,177,4,15,2017,13,1,37.6,0.06025497987866402,0,124,14,1,11,1,1,0,0,Reject,2
2017_r1te3Fqel,6,72,9,790,121,3,35,2016,32,1,36.75,0.047696687281131744,0,49,7,1,16,1,1,1,0,Reject,2
2017_HJ6idTdgg,4,65,10,907,132,0,34,2015,25,1,24.333333333333332,0.07853171974420547,0,470,10,0,10,1,1,0,0,Reject,3
2017_Skn9Shcxe,3,65,8,1038,154,3,23,2016,20,1,28.166666666666668,0.02720504067838192,0,37,17,0,24,1,1,1,0,Accept,2
2018_Sy-tszZRZ,3,60,9,966,164,5,30,2017,19,1,21.22222222222222,0.05984180420637131,0,76,25,1,28,1,1,1,1,Reject,2
2017_rJfMusFll,5,72,11,756,112,2,33,2016,19,0,23.5,0.07136350870132446,0,35,19,1,11,1,1,0,0,Accept,2
2018_SJw03ceRW,4,37,4,1298,204,5,17,2017,15,1,30.875,0.06338677555322647,0,378,18,1,12,1,1,0,1,Reject,2
2019_HJlY0jA5F7,4,69,7,1187,169,0,43,2018,41,1,29.0,0.06401187181472778,1,47,20,0,22,1,1,0,8,Reject,2
2020_HklSeREtPB,4,123,17,1411,207,4,64,2019,37,1,25.88888888888889,0.06733989715576172,0,107,1,1,59,0,1,1,1,Accept,2
2018_HkOhuyA6-,4,58,7,837,126,4,34,2017,17,1,19.375,0.04935436323285103,1,28,20,0,7,1,1,0,0,Reject,2
2020_S1gR2ANFvB,6,69,10,2052,324,10,10,2020,4,1,27.692307692307693,0.059275731444358826,0,4,7,0,4,0,1,0,0,Reject,1
2019_rJfUCoR5KX,4,58,8,1357,201,3,33,2018,28,1,30.625,0.05480657517910004,1,28,10,1,13,1,1,0,6,Accept,2
2020_SJlKrkSFPH,9,87,13,1356,187,2,33,2019,24,1,31.0,0.04966345429420471,1,203,36,1,52,1,1,1,3,Accept,2
2020_HJemQJBKDr,4,110,16,848,136,5,33,2019,28,0,37.0,0.08026809990406036,0,32,15,0,15,0,1,1,4,Reject,2
2020_Byg79h4tvB,5,74,7,1672,245,3,58,2019,48,1,29.2,0.0574919730424881,0,45,12,1,8,1,1,0,6,Reject,2
2019_HkgnpiR9Y7,2,70,10,1577,237,0,30,2018,29,1,26.4,0.06293950229883194,0,31,2,1,5,1,1,0,8,Reject,2
2019_BJgTZ3C5FX,3,73,9,1110,171,4,14,2019,13,1,23.75,0.08306553214788437,0,29,12,1,17,1,1,1,3,Reject,1
2020_B1eXvyHKwS,5,66,9,986,146,3,28,2019,24,0,24.571428571428573,0.058552395552396774,0,253,15,1,32,0,1,1,1,Reject,2
2020_HkxIIaVKPB,3,46,4,1042,147,5,10,2019,9,0,22.375,0.052479442209005356,0,29,6,0,12,0,1,0,4,Reject,2
2020_SylR-CEKDS,2,56,7,696,98,6,30,2019,25,1,28.5,0.07041796296834946,0,40,18,1,26,1,1,1,7,Reject,2
2020_BJge3TNKwH,4,82,9,1243,172,3,36,2019,27,1,32.833333333333336,0.06531189382076263,0,50,24,0,28,0,1,1,2,Accept,2
2019_BkltNhC9FX,2,60,8,886,127,4,29,2018,27,1,22.833333333333332,0.05446382611989975,0,469,13,0,15,1,1,1,1,Accept,2
2018_rkZvSe-RZ,6,51,7,1263,183,5,49,2018,44,1,23.77777777777778,0.04755720496177673,0,297,17,1,27,1,1,1,7,Accept,1
2020_BJg_2JHKvH,4,47,5,1038,151,2,30,2019,26,1,19.22222222222222,0.06450893729925156,0,60,20,1,31,1,1,1,1,Reject,2
2019_HyEl3o05Fm,6,39,4,1183,175,3,57,2018,53,1,25.375,0.06025329604744911,0,69,26,1,19,0,1,0,7,Reject,2
2020_Hygi7xStvS,3,42,5,1018,149,2,36,2019,18,1,22.375,0.06521688401699066,1,88,16,0,16,1,1,0,2,Reject,2
2020_HJgfDREKDB,4,80,9,1012,152,4,41,2020,37,0,24.857142857142858,0.0638200044631958,1,55,28,1,42,1,1,1,0,Accept,1
2017_ByldLrqlx,5,37,6,705,104,4,33,2017,29,1,30.0,0.07654199004173279,0,207,23,1,17,1,1,0,6,Accept,1
2020_B1gXWCVtvr,7,40,5,1035,155,6,42,2019,31,0,24.857142857142858,0.059151243418455124,0,32,15,1,53,1,1,1,3,Reject,2
2019_SkgToo0qFm,3,66,7,1302,192,4,45,2018,33,1,33.0,0.07827635109424591,1,34,10,1,17,1,1,0,0,Reject,2
2019_HJe3TsR5K7,6,72,8,1176,159,4,34,2018,27,1,28.285714285714285,0.070291668176651,1,39,29,1,19,1,1,0,3,Reject,2
2017_BJxhLAuxg,3,83,14,967,142,0,39,2016,24,0,28.666666666666668,0.057388242334127426,1,93,17,1,21,0,1,0,2,Reject,2
2017_Bkab5dqxe,4,67,8,1072,151,2,48,2016,34,0,34.0,0.0699148029088974,0,69,18,0,17,0,1,0,0,Accept,2
2018_HkxF5RgC-,5,66,9,906,153,8,36,2017,28,1,26.0,0.06661993265151978,1,40,28,1,23,1,1,1,4,Accept,2
2017_rJJRDvcex,3,31,4,973,148,2,25,2016,23,1,33.0,0.07088777422904968,0,25,17,1,20,1,1,1,1,Reject,2
2019_S1E64jC5tm,2,49,6,1046,177,4,23,2018,8,1,32.666666666666664,0.05496857315301895,0,484,10,0,2,1,0,0,0,Reject,2
2018_HkpRBFxRb,4,91,12,1401,207,2,29,2017,20,1,26.5,0.04830491170287132,0,52,26,1,19,1,1,1,2,Reject,2
2019_HylTXn0qYX,3,75,10,1205,190,6,41,2019,30,0,22.1,0.08225583285093307,0,182,21,1,3,1,1,0,6,Accept,1
2020_B1xhpa4FvS,4,82,11,1076,168,4,18,2018,14,0,26.857142857142858,0.058330729603767395,0,242,9,1,19,1,1,0,0,Reject,3
2019_HklKWhC5F7,4,96,14,1136,165,4,41,2018,37,1,27.0,0.052063703536987305,0,93,12,1,3,1,1,1,0,Reject,2
2019_S14h9sCqYm,3,69,7,1111,166,3,25,2018,19,0,27.0,0.0617012083530426,0,558,15,0,17,1,1,0,0,Reject,2
2020_HJePXkHtvS,3,67,7,1126,157,5,27,2018,20,1,38.0,0.07459964603185654,0,30,8,0,9,1,1,0,3,Reject,3
2019_HJgyAoRqFQ,3,40,4,1234,182,4,21,2018,9,1,25.5,0.07256148755550385,0,24,15,0,28,0,1,1,0,Reject,2
2019_Bylmkh05KX,4,84,9,1318,196,3,42,2018,29,1,30.125,0.05199079588055611,1,65,17,1,11,1,1,0,2,Accept,2
2017_H1Gq5Q9el,3,58,7,949,138,4,38,2016,34,0,19.333333333333332,0.05307586118578911,1,40,22,1,10,1,1,0,3,Reject,2
2019_HJM4rsRqFX,2,59,7,1613,218,5,44,2018,37,0,30.5,0.0683935284614563,0,30,19,1,14,1,1,0,1,Reject,2
2020_Skxw-REFwS,2,59,7,842,131,3,43,2019,32,1,21.571428571428573,0.061059821397066116,0,54,13,1,13,1,1,0,3,Reject,2
2020_SklGryBtwr,7,77,10,1256,187,8,38,2019,21,1,31.714285714285715,0.07052112370729446,0,54,17,1,10,1,1,0,0,Accept,2
2018_SJJySbbAZ,4,27,4,1374,216,5,19,2017,14,1,24.8,0.04527363181114197,0,34,16,1,15,0,1,1,0,Accept,2
2017_H1VyHY9gg,7,59,9,714,101,2,34,2016,27,0,19.166666666666668,0.051039401441812515,0,39,18,0,8,1,1,0,0,Accept,2
2019_HkGGfhC5Y7,4,63,8,1061,156,4,45,2019,36,1,35.8,0.05413440614938736,0,197,14,0,23,1,1,1,1,Reject,1
2019_Byl_ciRcY7,3,82,13,1201,174,4,31,2019,14,1,32.666666666666664,0.04424817115068436,0,35,17,1,21,0,1,1,3,Reject,1
2018_rytNfI1AZ,1,81,13,1819,261,4,27,2017,25,1,30.90909090909091,0.08022653311491013,0,40,27,1,23,1,1,1,0,Accept,2
2020_H1gdF34FvS,4,84,10,1358,200,3,38,2019,25,0,29.375,0.05793466418981552,1,61,18,1,22,1,1,1,1,Reject,2
2020_rJgJDAVKvB,6,77,10,931,125,4,54,2019,26,1,30.0,0.05213654413819313,1,29,32,1,50,1,1,0,0,Accept,2
2020_H1eArT4tPH,2,78,12,1214,189,0,15,2019,15,1,30.285714285714285,0.06981026381254196,0,262,20,1,12,0,1,1,2,Reject,2
2018_rkQkBnJAb,4,38,5,643,89,4,24,2018,21,0,38.333333333333336,0.07935508340597153,1,38,14,1,21,1,1,1,1,Accept,1
2020_H1lNb0NtPH,5,65,9,1078,152,5,27,2019,16,1,23.875,0.06153464689850807,1,49,18,1,18,1,1,1,0,Reject,2
2019_Skluy2RcK7,4,86,14,1388,208,11,23,2018,17,1,30.75,0.04924725368618965,0,28,12,1,26,1,1,0,2,Reject,2
2020_BJl9ZTVKwB,3,31,5,1069,207,4,38,2019,32,0,25.0,0.07042568922042847,0,52,40,1,48,1,1,1,3,Reject,2
2017_ryxB0Rtxx,2,33,5,1278,189,0,16,2016,14,1,28.375,0.05834877863526344,0,98,13,0,18,1,0,1,0,Accept,2
2019_SyxAb30cY7,5,39,7,866,126,4,69,2018,62,0,23.5,0.05579330027103424,0,83,15,1,19,1,1,0,0,Accept,2
2019_HyM7AiA5YX,8,29,3,1316,186,6,25,2018,21,1,31.142857142857142,0.05362294986844063,1,26,10,1,16,1,1,0,6,Accept,2
2018_SJd0EAy0b,5,34,4,789,111,6,30,2017,26,1,33.75,0.04612993076443672,1,23,13,1,11,1,1,0,2,Reject,2
2020_r1gIdySFPH,6,63,6,1338,193,6,46,2019,39,0,25.333333333333332,0.05063128098845482,0,135,22,1,42,1,1,1,8,Reject,2
2020_rklEj2EFvB,3,82,10,780,113,12,58,2019,45,0,25.4,0.0692678913474083,0,225,29,1,56,1,1,1,12,Accept,2
2019_BJgvg30ctX,4,39,4,661,91,4,33,2018,24,1,21.2,0.06840494275093079,1,191,19,1,16,1,1,1,1,Reject,2
2020_rJgjGxrFPS,4,64,9,975,153,2,26,2019,22,1,23.142857142857142,0.03906942903995514,1,188,13,1,10,1,1,1,0,Reject,2
2019_H1eSS3CcKX,4,70,8,1043,139,5,39,2018,24,1,29.0,0.07981060445308685,0,34,29,1,26,1,1,1,5,Accept,2
2019_BkloRs0qK7,2,78,9,798,120,4,27,2018,20,0,28.2,0.05535263568162918,0,307,14,0,14,0,1,0,0,Accept,2
2018_ryF-cQ6T-,7,131,16,1285,182,3,34,2017,18,1,23.88888888888889,0.04714174196124077,0,46,8,0,11,1,1,0,0,Reject,2
2020_HJlHzJBFwB,5,101,12,1452,207,0,20,2018,16,0,21.727272727272727,0.07107166200876236,0,38,16,1,33,1,1,1,1,Reject,3
2019_S1lPShAqFm,3,69,6,977,138,5,20,2018,17,0,33.4,0.050646524876356125,0,190,11,1,20,0,1,1,0,Reject,2
2020_BygY4grYDr,1,56,7,993,143,1,24,2019,19,1,29.333333333333332,0.060822490602731705,0,99,16,1,16,1,1,1,6,Reject,2
2017_SygvTcYee,2,93,12,1659,241,2,40,2059,23,1,23.5,0.058277033269405365,0,71,8,0,7,0,1,0,0,Reject,-41
2020_HylznxrYDr,2,73,12,843,126,6,9,2018,7,0,29.0,0.045216333121061325,1,46,13,0,11,1,1,0,0,Reject,3
2020_SJlpYJBKvH,5,62,7,1063,157,0,33,2018,22,1,23.0,0.05420945957303047,0,23,25,1,10,1,1,1,0,Accept,3
2020_HJgCF0VFwr,5,94,11,645,96,0,27,2018,18,1,21.2,0.05852312222123146,0,322,18,0,8,1,1,0,0,Accept,3
2020_rkgOlCVYvB,3,71,12,831,132,3,27,2019,24,1,29.0,0.07369619607925415,0,54,20,1,13,1,1,1,0,Accept,2
2020_BJlbo6VtDH,3,93,12,1546,208,6,27,2019,18,1,30.875,0.05037359148263931,1,25,15,1,11,1,1,1,0,Reject,2
2019_Bkl87h09FX,16,79,10,935,138,3,44,2019,38,0,39.25,0.042373381555080414,1,36,11,1,11,1,1,0,6,Reject,1
2019_BklHpjCqKm,3,72,12,1280,186,2,44,2018,15,1,26.5,0.05981108173727989,0,47,13,1,56,0,1,1,0,Accept,2
2018_Sy21R9JAW,4,91,11,960,139,3,30,2017,23,1,27.0,0.05881565436720848,0,64,14,1,40,1,1,1,4,Accept,2
2019_SJNRHiAcYX,2,69,9,532,78,2,19,2018,15,0,29.0,0.04384516179561615,0,27,18,1,15,1,1,0,0,Reject,2
2019_ryeoxnRqKQ,5,69,10,1094,171,4,57,2018,52,0,20.9,0.036134108901023865,1,33,13,1,15,1,1,0,4,Reject,2
2020_HJe-blSYvH,5,68,8,1060,146,0,46,2019,27,0,33.6,0.06159989908337593,0,43,15,1,7,1,1,0,1,Reject,2
2019_BkeUasA5YQ,4,74,9,1607,244,0,32,2018,31,1,38.125,0.05823526531457901,0,43,11,1,18,1,1,0,1,Reject,2
2018_ryBnUWb0b,2,84,12,890,139,5,0,0,0,0,26.5,0.04888350889086723,0,0,21,1,12,1,1,1,0,Accept,2019
2019_SkGtjjR5t7,3,66,11,1188,186,4,24,2018,20,0,24.625,0.06368160992860794,0,621,31,1,21,1,1,0,0,Reject,2
2020_SJlh8CEYDB,2,64,9,672,103,3,34,2019,31,1,21.5,0.06308829039335251,1,48,19,1,49,1,1,1,1,Accept,2
